article_id,article_title,article_date,sentence,category,voice
2358,Israeli ground offensive targets central Gaza camps,2023-12-27," The  UN  has  expressed  grave  concern  after  Israeli  strikes  reportedly  killed  dozens  of  people  in  Bureij,  Nuseirat  and  Maghazi  camps  in  recent  days. ",palestine,ACTIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27, The  Hamas-run  health  ministry  has  said  at  least  195  people  have  been  killed  across  the  territory  over  the  past  24  hours. ,palestine,PASSIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27," More  than  21,100  have  been  killed  -  mostly  children  and  women  -  during  11  weeks  of  fighting,  according  to  the  ministry.  ",palestine,PASSIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27,"  The  war  was  triggered  by  an  unprecedented  cross-border  attack  by  Hamas  gunmen  on  southern  Israel  on  7  October,  in  which  at  least  1,200  people  were  killed  -  most  of  them  civilians  -  and  about  240  others  taken  hostage. ",israel,PASSIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27, Palestinian  media  cited  local  officials  and  witnesses  as  saying  dozens  of  civilians  were  killed  as  Israel  kept  up  its  strikes  across  Gaza  overnight. ,palestine,PASSIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27," In  Nuseirat,  Israeli  warplanes  targeted  the  homes  of  the  Nasser  and  Hazouqi  families,  killing  a  number  of  people  and  wounding  dozens  more,  according  to  the  official  Wafa  news  agency,  external. ",palestine,ACTIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27, Hamas-affiliated  Safa  news  agency  also  reported  that  five  had  been  killed  in  a  strike  on  a  girls  school  in  Maghazi. ,palestine,PASSIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27," The  UN  human  rights  office    said  on  Tuesday  that  it  was  gravely  concerned,  external  about  the  continued  bombardment  of  the  Middle  Area  and  its  densely  populated  camps,  citing  a  report  from  Médecins  Sans  Frontières  (MSF)  that  Deir  al-Balah's  al-Aqsa  hospital  had  admitted  131  dead  following  Israeli  strikes  on  Maghazi  and  Bureij  on  Sunday. ",palestine,
2358,Israeli ground offensive targets central Gaza camps,2023-12-27," ""My  four-year-old  nephew. . .  had  to  evacuate  with  my  family  the  other  day  and  he  was  crying,  asking  for  his  dad  who  was  killed  a  month  ago.  """,palestine,PASSIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27," In  the  afternoon,  the  Hamas-run  health  ministry  said  20  people  had  been  killed  in  an  Israeli  air  strike  on  a  house  where  displaced  people  were  staying  near  the  al-Amal  hospital  in  Khan  Younis. ",palestine,PASSIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27," The  Palestinian  Red  Crescent,  which  runs  the  hospital,  said  dozens  were  killed  or  wounded  and  posted  a  graphic  video  that  showed  paramedics  and  bystanders  retrieving  several  bodies  on  a  street. ",palestine,PASSIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27," On  Wednesday,  six  Palestinians,  including  a  17-year-old  boy,  were  killed  in  a  drone  strike  during  an  Israeli  raid  on  a  refugee  camp  near  the  western  West  Bank  town  of  Tulkarm,  according  to  the  Palestinian  health  ministry. ",palestine,PASSIVE
2358,Israeli ground offensive targets central Gaza camps,2023-12-27," The  IDF  said  six  ""armed  terrorists""  were  killed  in  an  air  strike  after  they  threw  explosive  devices  at  troops  carrying  out  an  operation  to  arrest  wanted  people. ",palestine,PASSIVE
