article_id,article_title,article_date,sentence,category,voice
2629,"Time running out, British hostages' families warn",2024-02-07," His  Bristol-born  sister  Lianne  Sharabi  and  his  nieces  Noiya,  16,  and  Yahel,  13,  were  murdered  on  7  October  when  Hamas  launched  a  series  of  cross-border  attacks  from  the  Gaza  Strip  on  southern  Israel. ",israel,PASSIVE
2629,"Time running out, British hostages' families warn",2024-02-07, Eli's  brother  Yossi  was  also  kidnapped  but  died  in  captivity  three  weeks  ago. ,israel,
2629,"Time running out, British hostages' families warn",2024-02-07," Mr  Brisley  said  he  was  ""executed""  by  Hamas,  but  the  group  has  claimed  he  was  killed  in  an  Israeli  airstrike. ",israel,PASSIVE
2629,"Time running out, British hostages' families warn",2024-02-07," Mr  Brisley  said  he  was  ""executed""  by  Hamas,  but  the  group  has  claimed  he  was  killed  in  an  Israeli  airstrike. ",israel,PASSIVE
2629,"Time running out, British hostages' families warn",2024-02-07," At  a  press  conference  in  London,  he  described  videos  that  Hamas  released  of  Yossi  before  and  after  he  was  killed  as  ""taunting  our  family"". ",israel,PASSIVE
2629,"Time running out, British hostages' families warn",2024-02-07," On  Tuesday,  the  Israel  Defence  Forces  (IDF)  confirmed  that  29  of  the  hostages  kidnapped  by  Hamas  on  7  October  have  died. ",israel,ACTIVE
2629,"Time running out, British hostages' families warn",2024-02-07," About  1,200  people  were  killed  during  the  Hamas  attacks  on  southern  Israel  on  7  October  last  year. ",israel,PASSIVE
2629,"Time running out, British hostages' families warn",2024-02-07," In  the  Gaza  Strip,  more  than  27,700  Palestinians  have  been  killed  and  at  least  65,000  injured  by  the  war  launched  by  Israel  in  response,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE
2629,"Time running out, British hostages' families warn",2024-02-07," Correction  13th  February:  This  article  wrongly  reported  that  about  1,300  people  had  been  killed  following  the  7th  October  attack  by  Hamas. ",israel,PASSIVE
2629,"Time running out, British hostages' families warn",2024-02-07," This  was  based  on  counting  those  who  later  died  from  their  injuries  in  addition  to  the  figure  of  more  than  1,200. ",israel,ACTIVE
