article_id,article_title,article_date,sentence,category,voice
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," The  families  of  the  two  Palestinian  journalists  killed  in  an  Israeli  air  strike  in  Gaza  have  rejected  as  ""fabricated""  and  ""false""  a  new  claim  from  Israel's  military  that  they  were  ""terrorists"". ",palestine,ACTIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," Hamza  al-Dahdouh,  an  Al  Jazeera  journalist  and  cameraman,  and  Mustafa  Thuraya,  a  freelance  videographer,  died  after  their  car  was  hit  in  the  southern  city  of  Rafah  on  Sunday. ",palestine,ACTIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11,"   Al  Jazeera  journalist's  son  killed  in  GazaAl  Jazeera  cameraman  killed  in  Gaza  drone  strikeAl  Jazeera  reporter's  family  killed  in  Gaza  strike  In  an  initial  statement  about  Sunday's  strike,  the  Israel  Defense  Forces  (IDF)  said  it  ""identified  and  struck  a  terrorist  who  operated  an  aircraft  that  posed  a  threat  to  IDF  troops.  ""   ",palestine,ACTIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11,"   Al  Jazeera  journalist's  son  killed  in  GazaAl  Jazeera  cameraman  killed  in  Gaza  drone  strikeAl  Jazeera  reporter's  family  killed  in  Gaza  strike  In  an  initial  statement  about  Sunday's  strike,  the  Israel  Defense  Forces  (IDF)  said  it  ""identified  and  struck  a  terrorist  who  operated  an  aircraft  that  posed  a  threat  to  IDF  troops.  ""   ",palestine,
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11,"   Al  Jazeera  journalist's  son  killed  in  GazaAl  Jazeera  cameraman  killed  in  Gaza  drone  strikeAl  Jazeera  reporter's  family  killed  in  Gaza  strike  In  an  initial  statement  about  Sunday's  strike,  the  Israel  Defense  Forces  (IDF)  said  it  ""identified  and  struck  a  terrorist  who  operated  an  aircraft  that  posed  a  threat  to  IDF  troops.  ""   ",palestine,ACTIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11,"      ""Every  journalist  that  dies  it's  unfortunate,""  he  said. ",palestine,ACTIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," ""However,  IDF  intelligence  has  confirmed  that  both  the  deceased  were  members  of  Gaza-based  terrorist  organizations  actively  involved  in  attacks  against  IDF  forces,""  it  added. ",palestine,
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," ""[Hamza  al-Dahdouh]  was  killed  simply  for  doing  his  job  and  for  shining  a  light  on  events  that  the  Israeli  army  would  rather  stayed  in  the  dark  and  hidden  from  scrutiny,""  it  added. ",palestine,PASSIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," Wael's  wife,  Amna,  his  one-year-old  grandson  Adam,  his  15-year-old  son  Mahmoud  and  seven-year-old  daughter  Sham  were  killed  in  an  Israeli  strike  in  central  Gaza's  Nuseirat  refugee  camp  in  October  -  a  place  they  had  gone  to  flee  the  fighting  in  the  north.  ",palestine,PASSIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11,"  Wael  was  injured  in  an  Israeli  drone  strike  in  December  that  killed  his  colleague,  Al  Jazeera  cameraman  Samer  Abudaqa. ",palestine,ACTIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," At  least  79  journalists  and  media  workers  -  72  Palestinians,  four  Israelis  and  three  Lebanese  -  have  been  killed  since  the  start  of  the  war,  according  to  the  group,  external. ",both,PASSIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," The  conflict  was  triggered  by  an  unprecedented  cross-border  attack  by  Hamas  gunmen  on  southern  Israel  on  7  October,  in  which  about  1,200  people  were  killed  -  most  of  them  civilians  -  and  about  240  others  taken  hostage. ",israel,PASSIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," More  than  23,400  people  have  been  killed  in  Gaza  -  mostly  children  and  women  -  during  the  13  weeks  of  fighting  since  then,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," Correction  13th  February:  This  article  wrongly  reported  that  about  1,300  people  had  been  killed  following  the  7th  October  attack  by  Hamas. ",israel,PASSIVE
2124,Gaza reporters' families reject ‘terrorist’ claims,2024-01-11," This  was  based  on  counting  those  who  later  died  from  their  injuries  in  addition  to  the  figure  of  more  than  1,200. ",israel,ACTIVE
