article_id,article_title,article_date,sentence,category,voice
10549,Israel-Gaza conflict: How we got here.,2024-05-09," As  a  reminder,  here's  a  brief  look  at  how  the  conflict  has  developed  in  recent  months  up  until  this  point:  On  7  October,  Hamas  launched  an  attack  on  Israel  ,  killing  about  1,200  people  and  taking  more  than  250  others  to  Gaza  as  hostages. ",israel,ACTIVE
10549,Israel-Gaza conflict: How we got here.,2024-05-09," More  than  34,000  Palestinians  have  been  killed,  and  tens  of  thousands  injured  by  Israeli  strikes  since  the  start  of  the  war,  Gaza's  Hamas-run  health  ministry  says. ",palestine,PASSIVE
