article_id,article_title,article_date,sentence,category,voice
9816,"Iraq military base housing pro-Iranian force hit, security sources say.",2024-04-20, A  member  of  the  Popular  Mobilisation  Forces  has  been  killed  and  eight  others  were  wounded  in  the  explosion. ,palestine,PASSIVE
