article_id,article_title,article_date,sentence,category,voice
9845,Afternoon round-up.,2024-01-09, The  Hamas-run  health  ministry  says  126  people  have  been  killed  in  Gaza  in  the  last  24  hours. ,palestine,PASSIVE
