article_id,article_title,article_date,sentence,category,voice
1968,Bowen: Biden has decided strong words are not enough,2024-03-25," Since  then,  more  than  30,000  Palestinians,  mostly  civilians,  have  been  killed  with  weapons  mostly  provided  by  the  US. ",palestine,PASSIVE
1968,Bowen: Biden has decided strong words are not enough,2024-03-25," But  evidence  has  piled  up  that  the  Israelis  are  not  telling  the  truth,  with  children  dying  of  hunger  a  few  miles  from  ample  stores  of  food  in  Israel  and  Egypt. ",palestine,ACTIVE
