article_id,article_title,article_date,sentence,category,voice
9116,Who was senior Hamas leader Saleh al-Arouri?,2024-01-04," The  assassination  of  Hamas's  deputy  leader,  Saleh  al-Arouri,  has  been  seen  as  a  pivotal  moment  precisely  because  he's  the  most  senior  member  of  the  group  to  have  been  killed  since  Israel  went  to  war  with  it  after  7  October. ",palestine,PASSIVE
