article_id,article_title,article_date,sentence,category,voice
10505,Footage shows Nasser hospital staff operating under gunfire.,2024-02-15," Medical  sources  inside  Nasser  hospital  say  Israeli  forces  have  opened  fire,  killing  a  patient  this  morning  and  wounding  several  other  people. ",palestine,ACTIVE
