article_id,article_title,article_date,sentence,category,voice
10876,How many hostages are still being held in Gaza?,2024-04-07," About  130  remain  unaccounted  for,  at  least  34  of  whom  are  presumed  dead. ",israel,
10876,How many hostages are still being held in Gaza?,2024-04-07," The  bodies  of  12  hostages  have  been  recovered,  including  three  that  the  IDF  admitted  to  accidentally  killing  in  one  of  their  operations. ",israel,
10876,How many hostages are still being held in Gaza?,2024-04-07," Hamas  says  the  number  of  dead  hostages  is  higher  than  this  as  a  result  of  IDF  air  strikes,  but  it  is  not  possible  to  verify  these  allegations. ",israel,
