article_id,article_title,article_date,sentence,category,voice
8166,The only way to end suffering is by voting for ceasefire - Callaghan.,2024-02-21," She  gives  some  examples  from  Gaza  to  explain  why  an  immediate  ceasefire  is  needed:  ""We  saw  hospitals  bombed,  premature  babies  dying  in  incubators,  white  phosphorous  falling  from  the  sky  ,  now  we  are  seeing  a  death  toll  of  almost  30,000  civilians,  mostly  women  and  children.  """,palestine,ACTIVE
