article_id,article_title,article_date,sentence,category,voice
1784,Protester sets themself on fire at US Israel consulate,2023-12-02,"  The  Hamas  attack  on  Israel  on  7  October  killed  1,200  people,  with  about  240  others  taken  hostage.  ",israel,ACTIVE
1784,Protester sets themself on fire at US Israel consulate,2023-12-02,"  Nearly  15,000  people  have  been  killed  in  Israel's  retaliatory  operation  in  Gaza,  according  to  its  Hamas-run  health  ministry.  ",palestine,PASSIVE
