article_id,article_title,article_date,sentence,category,voice
1765,"Kenya to send 1,500 farm workers to Israel",2023-12-07, At  least  32  Thai  farm  workers  were  killed  and  several  others  taken  hostage  when  Hamas  attacked  Israel  on  7  October. ,israel,PASSIVE
1765,"Kenya to send 1,500 farm workers to Israel",2023-12-07," Tanzanian  student  Clemence  Felix  Mtenga  -  who  was  in  Israel  as  an  agriculture  intern  -  was  also  killed  in  the  attack,  while  another  Tanzanian  student,  Joshua  Loitu  Mollel,  is  still  missing.  ",israel,PASSIVE
