article_id,article_title,article_date,sentence,category,voice
2001,China seeks to unite Palestinian factions with reconciliation deal  ,2024-07-23," Hamas  has  lost  control  in  Gaza  since  the  war  with  Israel  began  on  7  October  with  Hamas's  unprecedented  attack  on  Israel,  in  which  it  killed  about  1,200  people  and  took  251  others  back  to  Gaza  as  hostages. ",israel,ACTIVE
2001,China seeks to unite Palestinian factions with reconciliation deal  ,2024-07-23," More  than  39,000  Palestinians  have  been  killed  in  Gaza  as  a  result  of  the  Israeli  offensive,  according  to  the  territory's  Hamas-run  health  ministry. ",palestine,PASSIVE
