article_id,article_title,article_date,sentence,category,voice
8761,Smoke over mosque in western Rafah.,2024-05-28, The  mosque  is  in  Tal  as  Sultan  and  is  more  than  4km  from  al-Awda  roundabout  -  and  around  1.5km  from  the  Kuwaiti  camp  where  46  people  were  killed  in  an  airstrike  on  Sunday  night. ,palestine,PASSIVE
