article_id,article_title,article_date,sentence,category,voice
8272,Prince's plea for Israel-Gaza fighting to end welcomed by No 10.,2024-02-21," He  said  ""too  many  have  been  killed""  and  spoke  of  the  ""desperate  need  for  increased  humanitarian  support  to  Gaza""  and  for  hostages  to  be  released. ",both,PASSIVE
