article_id,article_title,article_date,sentence,category,voice
2160,Hamas critic beaten by masked men in Gaza,2024-07-09," More  than  38,240  people  have  been  killed,  including  50  in  the  past  day,  in  Gaza,  according  to  the  territory's  Hamas-run  health  ministry,  since  Israel  began  its  offensive  following  Hamas's  unprecedented  7  October  attack. ",palestine,PASSIVE
2160,Hamas critic beaten by masked men in Gaza,2024-07-09," The  Israeli  military  launched  a  campaign  in  Gaza  to  destroy  Hamas  in  response  to  its  attack  on  southern  Israel  on  7  October,  during  which  about  1,200  people  were  killed  and  251  others  were  taken  hostage. ",israel,PASSIVE
