article_id,article_title,article_date,sentence,category,voice
9107,Israeli military says it has killed senior Palestinian Islamic Jihad operative.,2024-01-04, Israeli  military  says  it  has  killed  senior  Palestinian  Islamic  Jihad  operative. ,palestine,ACTIVE
9107,Israeli military says it has killed senior Palestinian Islamic Jihad operative.,2024-01-04," The  Israel  Defense  Forces  has  put  out  a  statement  on  X  ,  formerly  Twitter,  announcing  that  it  killed  Mamdouh  Lolo,  a  senior  member  of  the  Palestinian  Islamic  Jihad  (PIJ),  in  an  airstrike,  in  a  joint  operation  with  Shin  Bet,  Israel's  domestic  intelligence  agency. ",palestine,ACTIVE
