article_id,article_title,article_date,sentence,category,voice
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13, Israeli  forces  shoot  dead  12-year-old  who  set  off  firework  T-I-T-L-E-E-N-D.  ,palestine,ACTIVE
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13, Israeli  forces  shoot  dead  12-year-old  who  set  off  firework  T-I-T-L-E-E-N-D.  ,palestine,
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13," ""There  was  no  hope,""  said  his  older  brother  Mahmoud,  19,  who  rushed  to  Rami  the  moment  he  was  shot. ",palestine,PASSIVE
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13," ""He  was  already  dead.  "" ",palestine,ACTIVE
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13," ""Rami  was  one  of  six  Palestinians  shot  dead  by  Israeli  security  forces  in  occupied  East  Jerusalem  and  the  West  Bank  on  Tuesday,  marking  a  grim  start  to  the  Islamic  holy  month  of  Ramadan,  with  the  mood  already  clouded  by  the  war  taking  place  in  the  Gaza  Strip  between  Israel  and  the  Palestinian  armed  group  Hamas. ",palestine,
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13," ""Rami  was  one  of  six  Palestinians  shot  dead  by  Israeli  security  forces  in  occupied  East  Jerusalem  and  the  West  Bank  on  Tuesday,  marking  a  grim  start  to  the  Islamic  holy  month  of  Ramadan,  with  the  mood  already  clouded  by  the  war  taking  place  in  the  Gaza  Strip  between  Israel  and  the  Palestinian  armed  group  Hamas. ",palestine,
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13," At  a  press  conference  on  Wednesday  morning,  Israel's  far-right  National  Security  Minister  Itamar  Ben-Gvir  hailed  the  officer  who  shot  Rami  as  a  ""hero  and  a  warrior"",  saying  he  had  done  an  ""exemplary  job""  and  would  receive  the  full  support  of  the  minister's  office. ",palestine,ACTIVE
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13," ""The  officer  who  killed  Rami  was  ""just  a  guy  following  orders"",  he  added.  """,palestine,ACTIVE
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13," At  least  418  Palestinians  -  including  members  of  armed  groups,  attackers  and  civilians  -  have  been  killed  by  Israeli  forces,  according  to  the  UN. ",palestine,PASSIVE
2356,Israeli forces shoot dead 12-year-old who set off firework,2024-03-13," In  the  same  period,  15  Israelis,  including  four  security  forces  personnel,  have  been  killed. ",israel,PASSIVE
