article_id,article_title,article_date,sentence,category,voice
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03," The  seven  victims,  who  were  working  for  World  Central  Kitchen  (WCK),  were  killed  when  their  convoy  was  attacked  from  the  air  on  Monday. ",palestine,PASSIVE
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03, Three  of  the  killed  aid  workers  were  British  nationals. ,palestine,
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03," A  Polish  national,  an  Australian,  a  Palestinian  and  a  dual  US-Canadian  citizen  were  also  killed. ",palestine,PASSIVE
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03," In  other  reaction:  Australian  Prime  Minister  Anthony  Albanese  said  he  had  ""expressed  Australia's  anger  and  concern""  in  a  long  phone  call  with  Mr  Netanyahu,  and  that  he  expected  a  ""full  and  proper  explanation  for  how  this  has  occurred""Polish  Foreign  Minister  Radoslaw  Sikorski  said  he  had  demanded  an  independent  investigation  from  Israel  Katz,  his  Israeli  counterpartCanadian  Prime  Minister  Justin  Trudeau  said  ""full  accountability""  was  needed,  adding  that  it  was  ""absolutely  unacceptable  for  aid  workers  to  be  killed""  by  the  IDF  Acknowledging  that  Israel's  forces  had  hit  ""innocent  people"",  Mr  Netanyahu  said:  ""Unfortunately,  in  the  last  24  hours  there  was  a  tragic  case  of  our  forces  unintentionally  hitting  innocent  people  in  the  Gaza  Strip.  """,palestine,PASSIVE
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03," ""  BBC  VERIFY:  What  do  we  know  so  far?WORLD  CENTRAL  KITCHEN:  Facing  danger  to  feed  millions""HEARTBROKEN"":  Charity  founder  pays  tribute  to  workersANALYSIS:  Deadly  strike  shows  aid  workers'  protection  in  crisis,  agencies  sayPROFILES:  Who  were  the  seven  aid  workers  killed  in  Gaza? ",palestine,
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03," The  aid  workers  who  were  killed  have  been  named  as:    Lalzawmi  ""Zomi""  Frankcom,  an  Australian  citizenDamian  Sobol,  a  Polish  citizenSaifeddin  Issam  Ayad  Abutaha,  a  PalestinianJacob  Flickinger,  a  US-Canadian  citizenJohn  Chapman,  a  British  citizenJames  Henderson,  a  British  citizenJames  Kirby,  a  British  citizen  Mr  Sobol,  Mr  Abu  Taha  and  Mr  Flickinger  worked  on  WCK's  relief  team,  which  Ms  Frankcom  led,  while  Mr  Chapman,  Mr  Henderson  and  Mr  Kirby  were  part  of  its  security  team. ",palestine,PASSIVE
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03," More  than  196  aid  workers  have  been  killed  in  Gaza  since  October,  according  to  the  US-funded  Aid  Worker  Security  Database,  which  records  major  incidents  of  violence  against  aid  personnel. ",palestine,PASSIVE
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03, Not  all  have  been  killed  in  the  line  of  duty. ,palestine,PASSIVE
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03," Much  of  the  Gaza  Strip  has  been  devastated  during  the  Israeli  military  operations  that  began  after  Hamas  gunmen  attacked  southern  Israel  on  7  October,  killing  about  1,200  people  and  seizing  253  hostages. ",israel,ACTIVE
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03," About  130  of  the  hostages  remain  in  captivity,  at  least  34  of  whom  are  presumed  dead. ",israel,
1938,Biden 'outraged' over Israel strike on aid workers,2024-04-03," More  than  32,916  people  have  been  killed  in  Gaza  since  then,  the  Hamas-run  health  ministry  says. ",palestine,PASSIVE
