article_id,article_title,article_date,sentence,category,voice
2371,Israeli protesters block aid trucks destined for Gaza,2024-05-14," Israel  launched  a  military  campaign  in  Gaza  to  destroy  Hamas  in  response  to  the  group's  attack  on  southern  Israel  last  year,  during  which  about  1,200  people  were  killed  and  252  others  were  taken  hostage. ",israel,PASSIVE
2371,Israeli protesters block aid trucks destined for Gaza,2024-05-14," More  than  35,090  people  have  been  killed  in  Gaza  since  then,  according  to  the  territory's  Hamas-run  health  ministry. ",palestine,PASSIVE
