article_id,article_title,article_date,sentence,category,voice
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," Checking  Israel's  claim  to  have  killed  10,000  Hamas  fighters  T-I-T-L-E-E-N-D.  ",palestine,ACTIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," Israel  faces  growing  concern  about  the  number  of  civilian  deaths,  after  at  least  30,000  Palestinians  were  reported  killed  in  Gaza  -  as  well  as  pressure  to  show  it  is  eliminating  Hamas  as  it  vowed  after  7  October. ",palestine,
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29, BBC  Verify  examines  Israel's  claims  about  how  many  of  those  killed  were  combatants. ,palestine,
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," The  Israeli  military  says  it  has  killed  more  than  10,000  fighters  in  its  air  strikes  and  ground  operations  in  response  to  the  Hamas  attack  which  killed  about  1,200  people. ",both,ACTIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," The  Israeli  military  says  it  has  killed  more  than  10,000  fighters  in  its  air  strikes  and  ground  operations  in  response  to  the  Hamas  attack  which  killed  about  1,200  people. ",both,ACTIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," The  Reuters  news  agency  reported  that  an  official  had  admitted  6,000  fighters  had  been  killed,  but  Hamas  denied  this  figure  to  the  BBC. ",palestine,PASSIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," The  toll  of  at  least  30,035  killed,  from  Gaza's  Hamas-run  health  ministry,  has  previously  been  described  as  trustworthy  by  the  World  Health  Organization's  (WHO)  regional  emergency  director  Richard  Brennan. ",palestine,
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29, But  its  overall  tally  of  those  killed  does  not  distinguish  between  civilians  and  combatants.  ,palestine,
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29,  The  Gaza  authorities'  last  demographic  breakdown  from  29  February  indicated  more  than  70%  of  those  killed  had  been  women  and  children. ,palestine,
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," So,  with  the  figures  suggesting  less  than  30%  of  those  killed  were  men  -  some  of  whom  are  likely  to  be  over  fighting  age  -  experts  have  raised  questions  about  how  Israel  arrived  at  its  claim  of  killing  10,000  fighters. ",palestine,
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," So,  with  the  figures  suggesting  less  than  30%  of  those  killed  were  men  -  some  of  whom  are  likely  to  be  over  fighting  age  -  experts  have  raised  questions  about  how  Israel  arrived  at  its  claim  of  killing  10,000  fighters. ",palestine,
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," More  than  30,000  killed  in  Gaza,  Hamas-run  health  ministry  saysIsrael  Gaza:  What  Gaza's  death  toll  says  about  the  warHow  the  dead  are  counted  in  Gaza  The  IDF  has  issued  press  statements  and  social  media  posts  since  October,  making  claims  about  the  outcome  of  its  operations  in  Gaza. ",palestine,ACTIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," More  than  30,000  killed  in  Gaza,  Hamas-run  health  ministry  saysIsrael  Gaza:  What  Gaza's  death  toll  says  about  the  warHow  the  dead  are  counted  in  Gaza  The  IDF  has  issued  press  statements  and  social  media  posts  since  October,  making  claims  about  the  outcome  of  its  operations  in  Gaza. ",palestine,
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29, References  to  the  numbers  of  fighters  killed  in  these  announcements  are  more  sporadic  and  approximate  than  the  Hamas-run  health  ministry's  regular  updates  on  fatalities. ,palestine,ACTIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," In  December,  it  described  an  assessment  that  it  was  killing  two  civilians  for  every  Hamas  fighter  as  ""tremendously  positive"",  given  the  challenges  it  faced  on  the  battlefield. ",palestine,ACTIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," On  29  December,  IDF  spokesman  Major  Doron  Spielman  told  Sky  News  Australia  that  8,000  Hamas  fighters  had  been  killed,  external,  saying  the  figure  was  based  on  intelligence,  interrogations  and  examination  of  satellite  photographs. ",palestine,PASSIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," On  19  February,  the  Times  of  Israel  reported,  external  the  IDF  as  saying  12,000  fighters  had  been  killed. ",palestine,PASSIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," The  Israeli  embassy  in  the  UK  told  us  they  think  the  total  number  of  Hamas  fighters  killed  is  ""between  10,000  and  12,000"". ",palestine,ACTIVE
1998,"Checking Israel's claim to have killed 10,000 Hamas fighters",2024-02-29," BBC  Verify  reviewed  all  280  videos  posted  to  the  IDF  YouTube,  external  channel  from  7  October  up  to  27  February  and  found  that  very  few  contained  visual  evidence  of  fighters  being  killed. ",palestine,PASSIVE
