article_id,article_title,article_date,sentence,category,voice
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03, Reports  say  an  Israeli  air  strike  on  Tuesday  killed  12  Palestinians  in  an  Israeli-designated  humanitarian  area  to  which  people  have  been  told  to  flee. ,palestine,ACTIVE
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03," The  Israeli  military  launched  a  campaign  in  Gaza  to  destroy  Hamas  in  response  to  an  unprecedented  attack  on  southern  Israel  on  7  October,  during  which  about  1,200  people  were  killed  and  251  others  were  taken  hostage. ",israel,PASSIVE
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03," More  than  37,950  people  have  been  killed  in  Gaza  since  then,  according  to  the  territory's  Hamas-run  health  ministry. ",palestine,PASSIVE
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03,"On  Tuesday  afternoon,  nine  members  of  an  extended  family  who  had  fled  Khan  Younis  were  reportedly  among  12  people  killed  in  an  Israeli  air  strike  on  a  residential  building  in  the  central  town  of  Deir  al-Balah,  which  is  also  inside  the  “humanitarian  area”. ",palestine,
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03," The  Associated  Press  cited  hospital  records  as  saying  that  Dr  Hossam  Hamdan,  a  62-year-old  dermatologist,  his  wife,  their  adult  son  and  daughter  were  among  the  dead,  external. ",palestine,ACTIVE
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03," Four  of  Dr  Hamdan’s  grandchildren  and  the  mother  of  two  of  them  were  also  killed,  along  with  two  other  residents  of  the  building  and  a  man  who  was  on  the  street  outside,  it  added. ",palestine,PASSIVE
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03," ""We  know  that  they  are  also  hiding  in  Khan  Younis  and  we  want  the  civilian  population  to  be  out  of  it,  so  that  we  won't  harm  the  Palestinian  population  and  only  kill  Hamas  members,”  she  told  the  BBC  on  Tuesday. ",palestine,ACTIVE
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03," Medics  told  Reuters  news  agency  that  four  people  had  been  killed  in  an  air  strike  there  on  Wednesday,  while  the  IDF  said  it  had  struck  and  dismantled  more  than  50  “terrorist  infrastructure  sites”  over  the  past  day. ",palestine,PASSIVE
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03, The  IDF  also  said  strikes  had  killed  “terrorists  who  posed  a  threat”  to  its  troops  in  central  Gaza. ,palestine,ACTIVE
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03," Local  health  officials  said  three  people  had  been  killed  in  a  strike  on  a  car  in  Deir  al-Balah,  and  that  another  five  had  been  killed  in  two  strikes  in  the  nearby  urban  Maghazi  refugee  camp. ",palestine,PASSIVE
2144,Gazans seek shelter as Khan Younis exodus continues,2024-07-03," Local  health  officials  said  three  people  had  been  killed  in  a  strike  on  a  car  in  Deir  al-Balah,  and  that  another  five  had  been  killed  in  two  strikes  in  the  nearby  urban  Maghazi  refugee  camp. ",palestine,PASSIVE
