article_id,article_title,article_date,sentence,category,voice
2712,US demands probe into Palestinian-American's death,2024-01-22, The  US  is  calling  for  a  full  probe  into  the  murder  of  a  Palestinian-American  teenager  who  died  on  Friday  in  the  Israeli-occupied  West  Bank. ,palestine,ACTIVE
2712,US demands probe into Palestinian-American's death,2024-01-22," Tawfic  Abdel  Jabbar,  17,  was  shot  in  the  head  and  killed,  his  family  said. ",palestine,PASSIVE
2712,US demands probe into Palestinian-American's death,2024-01-22," Tawfic  Abdel  Jabbar,  17,  was  shot  in  the  head  and  killed,  his  family  said. ",palestine,
2712,US demands probe into Palestinian-American's death,2024-01-22, Jabbar's  family  said  they  believe  he  was  hit  by  an  off-duty  Israeli  soldier  and  an  Israeli  settler  who  shot  at  the  car  he  had  been  driving. ,palestine,ACTIVE
2712,US demands probe into Palestinian-American's death,2024-01-22," At  least  319  Palestinians  have  been  killed  in  the  West  Bank  since  the  war  broke  out  on  7  October,  according  to  UN  data. ",palestine,PASSIVE
2712,US demands probe into Palestinian-American's death,2024-01-22," ,  external  Many  were  killed  in  shootouts  with  the  Israeli  military,  but  some,  witnesses  say,  were  killed  by  Israeli  forces  and  settlers  while  they  were  unarmed. ",palestine,PASSIVE
2712,US demands probe into Palestinian-American's death,2024-01-22," ,  external  Many  were  killed  in  shootouts  with  the  Israeli  military,  but  some,  witnesses  say,  were  killed  by  Israeli  forces  and  settlers  while  they  were  unarmed. ",palestine,PASSIVE
2712,US demands probe into Palestinian-American's death,2024-01-22, Jabbar's  family  said  he  was  killed  after  going  out  for  a  picnic  with  friends. ,palestine,PASSIVE
2712,US demands probe into Palestinian-American's death,2024-01-22," Witnesses  told  them  that  the  teenager  was  first  shot  by  a  person  who  appeared  to  be  a  settler,  followed  by  someone  wearing  an  IDF  uniform. ",palestine,PASSIVE
2712,US demands probe into Palestinian-American's death,2024-01-22," But  he  added  that  even  if  rocks  were  thrown,  his  son  should  not  have  been  killed. ",palestine,PASSIVE
