article_id,article_title,article_date,sentence,category,voice
9756,We're ending our live coverage.,2024-03-18," Here's  a  reminder  of  the  main  updates  from  today:  The  Israeli  military  says  it  has  taken  control  of  al-Shifa  hospital  in  Gaza  City  after  an  operation  to  ""thwart  terrorist  activity""  The  IDF  said  it  killed  20  ""terrorists"",  including  a  senior  commander  of  Hamas's  internal  security  force,  and  detained  dozens  of  suspects. ",palestine,ACTIVE
