article_id,article_title,article_date,sentence,category,voice
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30, Israel  W  Bank  hospital  raid  kills  three  Palestinian  fighters  T-I-T-L-E-E-N-D.  ,palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30, Israeli  forces  have  killed  three  members  of  Palestinian  armed  groups  in  a  hospital  in  the  occupied  West  Bank. ,palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," Hamas,  an  armed  Palestinian  Islamist  group  which  is  fighting  a  war  with  Israel  in  Gaza  triggered  by  its  unprecedented  attacks  on  Israel  on  7  October,  said  the  Israeli  forces  had  ""executed  three  fighters"",  including  one  of  its  members. ",palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," Another  armed  group,  Palestinian  Islamic  Jihad,  said  two  of  those  killed  were  its  members  and  were  brothers. ",palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," Images  from  the  room  where  the  men  are  said  to  have  been  shot  show  blood-spattered  floors  and  walls  with  a  bloodied,  blue  pillow  with  a  bullet  hole  in  it  on  a  bed. ",palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," ""They  executed  the  three  men  as  they  slept  in  the  room,""  the  hospital's  director,  Dr  Naji  Nazzal,  told  Reuters. ",palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," ""They  executed  them  in  cold  blood  by  firing  bullets  directly  into  their  heads  in  the  room  where  they  were  being  treated.  """,palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," Since  7  October,  Israeli  forces  have  killed  at  least  357  Palestinians  -  militants,  civilians  and  attackers  -  in  the  West  Bank,  while  Israeli  settlers  have  killed  at  least  eight,  according  to  the  United  Nations. ",palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," Since  7  October,  Israeli  forces  have  killed  at  least  357  Palestinians  -  militants,  civilians  and  attackers  -  in  the  West  Bank,  while  Israeli  settlers  have  killed  at  least  eight,  according  to  the  United  Nations. ",palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30, Palestinians  from  the  West  Bank  have  killed  at  least  10  Israelis  in  attacks  in  the  West  Bank  and  Israel  in  the  same  period. ,israel,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," In  a  statement,  the  Israel  Defense  Forces  (IDF)  said  the  Hamas  suspect  who  was  killed  had  ""planned  a  raid  attack  inspired  by  the  October  7th  massacre"". ",palestine,PASSIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," On  that  date,  waves  of  Hamas  gunmen  invaded  Israel  from  Gaza,  killed  about  1,200  people  -  mainly  civilians  -  and  took  about  250  others  back  to  Gaza  as  hostages. ",israel,
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," The  Hamas-run  health  ministry  in  Gaza  says  more  than  26,600  Palestinians  -  mostly  women  and  children  -  have  been  killed  in  the  Israeli  offensive. ",palestine,PASSIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," The  official  Palestinian  news  agency  in  the  West  Bank,  Wafa,  said  the  three  Palestinians  in  the  hospital  had  been  ""assassinated"". ",palestine,PASSIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," According  to  its  sources  in  the  hospital,  about  10  members  of  Israeli  special  forces  dressed  in  civilian  clothes  went  to  the  third  floor,  where  they  killed  the  men  using  weapons  fitted  with  silencers. ",palestine,ACTIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," Correction  13th  February:  This  article  wrongly  reported  that  about  1,300  people  had  been  killed  following  the  7th  October  attack  by  Hamas. ",israel,PASSIVE
2251,Israel W Bank hospital raid kills three Palestinian fighters,2024-01-30," This  was  based  on  counting  those  who  later  died  from  their  injuries  in  addition  to  the  figure  of  more  than  1,200. ",israel,ACTIVE
