article_id,article_title,article_date,sentence,category,voice
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19, The  UN  says  it  has  verified  that  at  least  218  people  were  killed  in  the  incidents  and  that  civilian  objects  were  destroyed. ,palestine,PASSIVE
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19," The  Israeli  military  launched  a  campaign  to  destroy  the  Palestinian  armed  group  in  response  to  an  unprecedented  attack  on  southern  Israel  on  7  October,  during  which  about  1,200  people  -  mostly  civilians  -  were  killed  and  251  others  were  taken  hostage. ",israel,PASSIVE
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19," More  than  37,390  people  have  been  killed  in  Gaza  since  then,  according  to  the  territory's  Hamas-run  health  ministry. ",palestine,PASSIVE
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19," Its  figures  do  not  differentiate  between  civilians  and  combatants,  but  it  had  reportedly  identified  14,680  children,  women  and  elderly  people  among  the  dead  by  the  end  of  April. ",palestine,
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19," The  UN  said  it  verified  at  least  42  people  were  killed,  including  14  children,  and  received  information  about  an  additional  18  deaths. ",palestine,PASSIVE
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19," The  UN  verified  at  least  105  people  were  killed,  among  them  47  children. ",palestine,PASSIVE
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19," The  UN  verified  at  least  56  people  were  killed,  including  23  children,  and  received  reports  of  another  43  fatalities. ",palestine,PASSIVE
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19, The  IDF  said  the  strike  killed  the  commander  of  a  Hamas  battalion  and  a  “large  number  of  terrorists”  hiding  in  tunnels. ,palestine,ACTIVE
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19," The  UN  verified  15  people  were  killed,  including  nine  children,  and  received  information  about  an  additional  seven  fatalities. ",palestine,PASSIVE
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19, At  least  34  people  were  reported  killed. ,palestine,
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19, The  UN  received  reports  that  60  people  were  killed. ,palestine,PASSIVE
2382,Israeli strikes on Gaza may have violated laws of war - UN report,2024-06-19," The  IDF  said  the  strike  killed  a  Hamas  battalion  commander,  other  fighters  and  military  infrastructure. ",palestine,ACTIVE
