article_id,article_title,article_date,sentence,category,voice
1686,Biden meets families of US hostages in Gaza,2023-12-13," Hamas  broke  through  Israel's  heavily  guarded  perimeter  on  7  October,  killing  1,200  people  and  taking  240  hostages  -  some  of  whom  were  released  during  a  brief  truce  The  Hamas-run  health  ministry  in  Gaza  says  18,600  people  have  been  killed  and  50,000  injured  in  the  enclave  since  the  start  of  the  war. ",both,ACTIVE
1686,Biden meets families of US hostages in Gaza,2023-12-13," Hamas  broke  through  Israel's  heavily  guarded  perimeter  on  7  October,  killing  1,200  people  and  taking  240  hostages  -  some  of  whom  were  released  during  a  brief  truce  The  Hamas-run  health  ministry  in  Gaza  says  18,600  people  have  been  killed  and  50,000  injured  in  the  enclave  since  the  start  of  the  war. ",both,PASSIVE
