article_id,article_title,article_date,sentence,category,voice
9805,Ten militants killed in West Bank raid - Israeli army.,2024-04-20, Ten  militants  killed  in  West  Bank  raid  -  Israeli  army. ,palestine,ACTIVE
9805,Ten militants killed in West Bank raid - Israeli army.,2024-04-20," A  number  of  people  have  been  killed,  including  10  militants,  according  to  the  Israeli  army. ",palestine,PASSIVE
9805,Ten militants killed in West Bank raid - Israeli army.,2024-04-20," Palestinian  sources  say  that  at  least  five  people  have  been  killed,  including  a  child.  ",palestine,PASSIVE
