article_id,article_title,article_date,sentence,category,voice
10695,What's been happening?,2023-12-12, Hamas  officials  say  22            people  were  killed  there. ,palestine,PASSIVE
10695,What's been happening?,2023-12-12," Meanwhile,  at  least  four            people  have  been  killed  in  Jenin  in  the  occupied  West  Bank  ,  with  witnesses  saying  they            were  hit  in  a  drone  strike. ",palestine,PASSIVE
