article_id,article_title,article_date,sentence,category,voice
2338,"Israel, Hamas accused of war crimes in new UN report",2024-06-12," Hamas  was  also  accused  of  a  host  of  abuses  during  its  7  October  attacks,  which  saw  1,200  people  killed  and  251  more  kidnapped. ",israel,ACTIVE
2338,"Israel, Hamas accused of war crimes in new UN report",2024-06-12," More  than  37,120  people  have  been  killed  in  Gaza  since  the  conflict  began,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE
