article_id,article_title,article_date,sentence,category,voice
10162,Where things stand tonight.,2023-12-15," Here  is  a  brief  summary  of  where  things  stand  tonight:  The  Israel  Defense  Forces  (IDF)  says  it  mistakenly  killed  three  hostages  -Yotam  Haim,  Samer  Talalka  and  Alon  Shamriz  -  during  its  campaign  in  Gaza,  after  misidentifying  them  as  a  ""threat""  The  bodies  of  three  more  hostages  -  two  Israeli  soldiers,  Nik  Beizer  and  Ron  Scherman,  and  civilian  Elia  Toledano  -  were  recovered  from  Gaza  by  the  IDF  earlier. ",israel,ACTIVE
