article_id,article_title,article_date,sentence,category,voice
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," However,  at  least  some  of  the  corpses  found  recently  at  al-Shifa  were  those  of  patients  who  died  during  Israel’s  latest  military  action. ",palestine,ACTIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," On  15  April,  the  BBC  met  two  men  whose  dead  mothers  were  last  seen  being  treated  at  the  hospital. ",palestine,
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05,"Walid  Fteima  said  his  elderly  mother,  Lina  Abu  Leila,  was  being  treated  for  malnutrition  and  severe  dehydration  when  she  died. ",palestine,ACTIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," Ultimately,  he  says,  20  patients  died. ",palestine,ACTIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," The  IDF  has  told  journalists  that  no  staff  or  patients  died  as  a  “direct  result”  of  its  action,  but  that  some  may  have  died  of  “natural  causes"". ",palestine,ACTIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," The  IDF  has  told  journalists  that  no  staff  or  patients  died  as  a  “direct  result”  of  its  action,  but  that  some  may  have  died  of  “natural  causes"". ",palestine,ACTIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05, Three  Israeli  soldiers  were  confirmed  to  have  been  killed  during  the  two-week  long  operation. ,palestine,PASSIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," Israel  has  said  that  “over  200  terrorists”  were  killed  in  and  around  al-Shifa,  as  well  as  the  hundreds  detained,  but  has  only  given  some  names. ",palestine,PASSIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," Others  killed  were  identified  as  a  senior  Hamas  commander,  Raed  Thabet,  said  to  have  been  head  of  recruitment  and  supply  acquisition,  and  Mahmoud  Zakzouk,  said  to  have  been  deputy  commander  of  the  Hamas  rocket  unit  in  Gaza  City. ",palestine,
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," Hamas  and  Islamic  Jihad  do  not  routinely  confirm  the  names  of  low-level  fighters  killed  by  Israeli  military  action,  making  it  very  difficult  to  estimate  how  many  were  killed  at  the  hospital  and  in  the  vicinity. ",palestine,ACTIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," Hamas  and  Islamic  Jihad  do  not  routinely  confirm  the  names  of  low-level  fighters  killed  by  Israeli  military  action,  making  it  very  difficult  to  estimate  how  many  were  killed  at  the  hospital  and  in  the  vicinity. ",palestine,PASSIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05, It  is  likely  that  a  number  were  among  the  dead  found  in  mass  graves. ,palestine,ACTIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," Despite  the  Israeli  claim  that  there  was  “not  a  single  civilian  casualty”  from  its  raid,  we  have  been  given  strong  testimony  that  there  were  Palestinian  civilians  killed  by  heavy  Israeli  bombardment  and  intense  shooting  in  the  surrounding  neighbourhood. ",palestine,PASSIVE
2429,Mass graves and body bags: al-Shifa hospital after Israel withdrew its forces,2024-06-05," That  has  left  much  of  the  focus  locally  on  registering  and  identifying  the  dead  where  possible,  and  giving  them  proper  burials. ",palestine,
