article_id,article_title,article_date,sentence,category,voice
10993,Israeli lawyer says Hamas planned sexual violence as weapon of war.,2023-12-04," Israeli  police  say  they  have  so  far  gathered  more  than  1,500  testimonies  from  witnesses  and  medics,  with  a  range  of  violence  from  gang  rape  to  the  sexual  mutilation  of  murdered  victims  being  investigated. ",israel,
