article_id,article_title,article_date,sentence,category,voice
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23, It  came  as  funerals  took  place  for  some  of  the  24  Israeli  soldiers  killed  on  Monday  on  the  deadliest  day  for  the  Israel  Defense  Forces  (IDF)  since  the  start  of  its  ground  offensive  in  Gaza  12  weeks  ago. ,israel,
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23," At  least  195  Palestinians  were  also  killed  in  Gaza  over  the  previous  24  hours,  according  to  the  territory's  Hamas-run  health  ministry. ",palestine,PASSIVE
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23," The  ministry  says  more  than  25,400  people  have  been  killed  -  mostly  children  and  women  -  during  the  war  between  Hamas  and  Israel. ",palestine,PASSIVE
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23," It  was  triggered  by  an  unprecedented  cross-border  attack  by  Hamas  gunmen  on  southern  Israel  on  7  October,  in  which  about  1,200  people  were  killed  -  most  of  them  civilians  -  and  about  250  others  taken  hostage. ",israel,PASSIVE
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23," Israel  says  24  soldiers  killed  in  Gaza  in  one  day'I  go  to  sleep  a  dead  man'  -  father's  pain  at  daughter's  captivity  in  Gaza'The  unstoppable  wars  have  destroyed  our  lives'  Israeli  ground  forces  expanded  their  operation  into  southern  Gaza  in  early  December,  after  largely  taking  control  of  Hamas  strongholds  in  the  north. ",israel,
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23," Israel  says  24  soldiers  killed  in  Gaza  in  one  day'I  go  to  sleep  a  dead  man'  -  father's  pain  at  daughter's  captivity  in  Gaza'The  unstoppable  wars  have  destroyed  our  lives'  Israeli  ground  forces  expanded  their  operation  into  southern  Gaza  in  early  December,  after  largely  taking  control  of  Hamas  strongholds  in  the  north. ",israel,
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23," The  Israeli  operation  has  expanded  and  intensified  in  recent  days,  with  dozens  of  people  reported  killed  in  air  and  artillery  strikes  on  Monday  alone  as  tanks  pushed  into  the  west  and  centre  of  the  city. ",palestine,
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23," On  Tuesday,  the  Palestine  Red  Crescent  Society  (PRCS)  said  a  civilian  had  been  killed  by  an  Israeli  drone  at  the  entrance  of  Al-Amal  Hospital,  external,  which  it  runs,  and  that  others  had  been  injured  when  shells  struck  its  nearby  headquarters. ",palestine,PASSIVE
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23," Correction  13th  February:  This  article  wrongly  reported  that  about  1,300  people  had  been  killed  following  the  7th  October  attack  by  Hamas. ",israel,PASSIVE
2306,Israel says it has encircled Gaza's Khan Younis,2024-01-23," This  was  based  on  counting  those  who  later  died  from  their  injuries  in  addition  to  the  figure  of  more  than  1,200. ",israel,ACTIVE
