article_id,article_title,article_date,sentence,category,voice
1983,Cameron warns Israeli minister Gaza aid must increase,2024-03-06," On  7  October,  Hamas  gunmen  stormed  across  Gaza's  border  into  Israel,  killing  about  1,200  people  and  taking  more  than  250  others  as  hostages. ",israel,ACTIVE
1983,Cameron warns Israeli minister Gaza aid must increase,2024-03-06," More  than  30,700  Palestinians  have  been  killed,  and  tens  of  thousands  injured  by  Israeli  strikes  since  the  start  of  the  war,  according  to  Gaza's  Hamas-run  health  ministry. ",palestine,PASSIVE
