article_id,article_title,article_date,sentence,category,voice
11013,"'WCNSF': Wounded child, no surviving family.",2023-12-04," But  his  father,  mother  and  older  brother  were  killed. ",palestine,PASSIVE
11013,"'WCNSF': Wounded child, no surviving family.",2023-12-04," A  family  member,  who  was  with  Ahmed  at  the  time  of  the  blast,  was  killed. ",palestine,PASSIVE
