article_id,article_title,article_date,sentence,category,voice
2483,UN says its work is impossible without phone lines and fuel.,2023-11-17," “People  will  start  to  simply  die  because  of  lack  of  assistance  and  lack  of  medical  care  and  lack  of  fuel  and  lack  of  water  –  they  will  simply  just  die,”  she  said. ",palestine,
2483,UN says its work is impossible without phone lines and fuel.,2023-11-17," “People  will  start  to  simply  die  because  of  lack  of  assistance  and  lack  of  medical  care  and  lack  of  fuel  and  lack  of  water  –  they  will  simply  just  die,”  she  said. ",palestine,ACTIVE
