article_id,article_title,article_date,sentence,category,voice,annotator
939,"One parent rescued, the other remains in Hamas's hands",2023-10-27, More  than  100  of  them  are  thought  to  have  been  killed  or  captured  by  Hamas  gunmen  as  they  ran  rampage  through  the  kibbutz  on  the  morning  of  7  October. ,israel,PASSIVE,jan
939,"One parent rescued, the other remains in Hamas's hands",2023-10-27,We  were  slaughtered  and  nobody  came  for  hours. ,israel,PASSIVE,jan
939,"One parent rescued, the other remains in Hamas's hands",2023-10-27," One  cousin  was  killed  in  the  attack,  she  says.  ",israel,PASSIVE,jan
436,How festival massacre unfolded - from verified video and social media,2023-10-10, I'm  pretty  sure  a  lot  of  people  got  killed  on  those  roads. ,israel,PASSIVE,jan
436,How festival massacre unfolded - from verified video and social media,2023-10-10," While  some  were  fleeing  into  the  fields  and  desert,  the  militants  were  methodically  prowling  through  the  festival  killing  on  sight. ",israel,,jan
436,How festival massacre unfolded - from verified video and social media,2023-10-10," Seconds  later,  another  militant  jogs  into  frame  and  shoots  him  in  the  head  at  point  blank  range  and  walks  away. ",israel,ACTIVE,jan
436,How festival massacre unfolded - from verified video and social media,2023-10-10," They  are  seen  rifling  through  the  pockets  of  the  dead  man  by  the  car,  and  going  through  a  suitcase  in  another  parked  vehicle. ",israel,,jan
1161,Teen taken hostage by Hamas back home in Chicago,2023-10-31," Natalie  Raanan  and  her  mother,  Judith,  were  taken  by  Hamas  on  7  October  in  the  surprise  raid  on  Israel  that  killed  1,400  people. ",israel,ACTIVE,jan
1161,Teen taken hostage by Hamas back home in Chicago,2023-10-31," An  Israeli-German  woman  who  was  believed  to  have  been  taken,  Shani  Louk,  was  confirmed  dead  on  Monday. ",israel,,jan
1161,Teen taken hostage by Hamas back home in Chicago,2023-10-31," The  Hamas-run  health  ministry  in  Gaza  says  more  than  8,000  people  have  been  killed  since  Israel's  retaliatory  bombing  began. ",palestine,PASSIVE,jan
1499,Israeli archaeologists help find attack victims,2023-11-07," Archaeologists  have  been  enlisted  to  help  Israel's  military  identify  the  remains  of  some  of  the  1,400  people  killed  in  Hamas's  attack  a  month  ago. ",israel,,jan
1499,Israeli archaeologists help find attack victims,2023-11-07," They  have  been  combing  through  and  sieving  the  ash  from  burnt  houses  in  which  families  from  Kibbutz  Be'eri,  Kfar  Aza  and  Nir  Oz  were  murdered,  the  Israel  Antiquities  Authority  says. ",israel,PASSIVE,jan
1499,Israeli archaeologists help find attack victims,2023-11-07, They  have  also  been  checking  burnt  cars  at  a  festival  site  where  hundreds  died. ,israel,ACTIVE,jan
1499,Israeli archaeologists help find attack victims,2023-11-07," The  UN  says  the  names  of  1,159  Israelis  and  foreign  nationals  who  were  killed,  including  828  civilians,  have  so  far  been  released  by  Israeli  authorities. ",israel,PASSIVE,jan
73,American mother and daughter missing in Israel,2023-10-10," At  least  14  American  citizens  have  been  killed  by  Hamas,  President  Joe  Biden  said  on  Tuesday. ",israel,PASSIVE,jan
1779,Palestinian activist Ahed Tamimi freed by Israel,2023-11-30," On  Thursday,  three  Israelis  were  killed  when  two  Hamas  gunmen  opened  fire  at  a  crowded  bus  stop  in  West  Jerusalem  during  morning  rush  hour. ",israel,PASSIVE,jan
1779,Palestinian activist Ahed Tamimi freed by Israel,2023-11-30,  Sixteen  Israelis  were  injured  and  the  attackers  were  killed  by  police  and  an  armed  civilian.  ,palestine,PASSIVE,jan
1779,Palestinian activist Ahed Tamimi freed by Israel,2023-11-30,"  Earlier  on  Wednesday,  two  Palestinian  boys,  aged  eight  and  14,  were  shot  and  killed  during  a  raid  by  the  Israeli  army  in  the  West  Bank  city  of  Jenin.  ",palestine,PASSIVE,jan
1522,Poet Rupi Kaur rejects White House invite over Gaza,2023-11-07," The  war  began  on  7  October  after  Hamas  attacked  Israel,  resulting  in  more  than  1,400  people  being  killed,  according  to  Israeli  authorities. ",israel,PASSIVE,jan
1522,Poet Rupi Kaur rejects White House invite over Gaza,2023-11-07," Meanwhile,  the  Hamas-run  health  ministry  in  Gaza  has  said  that  more  than  10,300  Palestinians  have  been  killed  since  Israel's  retaliatory  attacks  on  the  enclave,  including  more  than  4,100  children. ",palestine,PASSIVE,jan
301,Fifteen Labour officers resign over Gaza policy,2023-10-23," The  Palestinian  militant  group  launched  an  unprecedented  attack  on  Israel  on  7  October,  killing  more  than  1,400  people  and  taking  more  than  220  hostage. ",israel,ACTIVE,jan
301,Fifteen Labour officers resign over Gaza policy,2023-10-23," Gaza's  health  ministry  said  more  than  4,600  people  had  been  killed  in  the  territory  since  Israel  launched  retaliatory  air  strikes  to  weaken  Hamas. ",palestine,PASSIVE,jan
145,Biden's visit to Israel is a high-stakes gamble,2023-10-18,"   The  president  described  the  Hamas  attacks  on  Israel  on  7  October  -  which  left  more  than  1,400  Israelis  dead  -  as  ""sheer  evil"",  and  said  the  country  had  a  right  and  a  duty  to  defend  itself.   ",israel,,jan
1486,Hamas leader denies killing of civilians in Israel,2023-11-07," A  senior  Hamas  leader  has  refused  to  acknowledge  that  his  group  killed  civilians  in  Israel,  claiming  only  conscripts  were  targeted. ",israel,ACTIVE,jan
1486,Hamas leader denies killing of civilians in Israel,2023-11-07, His  claims  are  in  stark  contrast  to  the  wealth  of  evidence  of  Hamas  men  shooting  unarmed  adults  and  children. ,israel,,jan
1486,Hamas leader denies killing of civilians in Israel,2023-11-07,"  Israel  says  more  than  1,400  people  were  killed  by  Hamas  in  the  7  October  attacks,  most  of  them  civilians. ",israel,PASSIVE,jan
1486,Hamas leader denies killing of civilians in Israel,2023-11-07," The  Hamas-run  health  ministry  says  10,000  people  have  been  killed  since  Israel  started  operations  last  month. ",palestine,PASSIVE,jan
1486,Hamas leader denies killing of civilians in Israel,2023-11-07," He  maintained  that  only  ""conscripts  [. . .  ]  or  soldiers""  were  killed. ",israel,PASSIVE,jan
1486,Hamas leader denies killing of civilians in Israel,2023-11-07, BBC  journalists  went  to  the  scene  of  the  attacks  in  their  immediate  aftermath  and  saw  the  bodies  of  civilians  who  had  been  killed. ,israel,PASSIVE,jan
1540,The writers who reached out across the divide,2023-11-06," On  October  7,  Hamas  attacked  Israel  killing  1,400  Israelis,  the  vast  majority  of  them  civilians. ",israel,ACTIVE,jan
1540,The writers who reached out across the divide,2023-11-06," Two  weeks  into  the  war,  on  22  October,  a  missile  hit  the  building  killing  21  members  of  Ahmed's  family. ",palestine,ACTIVE,jan
1540,The writers who reached out across the divide,2023-11-06," He  lists  the  dead;  ""My  father,  two  brothers,  three  sisters,  14  nieces  and  nephews  who  are  children,  who  are  kids  under  the  age  of  13.  ""  ",palestine,,jan
1540,The writers who reached out across the divide,2023-11-06, Ahmed  said  he  was  able  to  differentiate  between  Yuval  and  the  Israeli  pilot  who  dropped  the  bomb  that  killed  his  family. ,palestine,ACTIVE,jan
1502,Israeli strikes on Gaza 'disproportionate' - Martin,2023-11-04," More  than  9,000  people  have  been  killed  in  Gaza  as  Israel  carries  out  strikes  after  Hamas  gunmen  launched  an  unprecedented  assault  on  7  October. ",palestine,PASSIVE,jan
170,British teen missing in Hamas attack confirmed dead,2023-10-17, British  teen  missing  in  Hamas  attack  confirmed  dead  T-I-T-L-E-E-N-D.  ,israel,,jan
170,British teen missing in Hamas attack confirmed dead,2023-10-17," A  British  teenager  who  went  missing  after  Hamas's  attack  on  southern  Israel  was  murdered,  her  family  have  told  BBC  News. ",israel,PASSIVE,jan
170,British teen missing in Hamas attack confirmed dead,2023-10-17," Yahel,  13,  disappeared  after  militants  attacked  Kibbutz  Be'eri  and  killed  her  British-born  mother  Lianne. ",israel,ACTIVE,jan
170,British teen missing in Hamas attack confirmed dead,2023-10-17, Family  members  have  now  confirmed  to  BBC  News  that  Yahel  was  also  killed. ,israel,PASSIVE,jan
170,British teen missing in Hamas attack confirmed dead,2023-10-17," Rishi  Sunak  said  on  Monday  that  ""at  least""  six  British  citizens  have  died,  with  a  further  10  people  missing. ",israel,ACTIVE,jan
170,British teen missing in Hamas attack confirmed dead,2023-10-17," At  least  1,400  Israelis  were  killed  in  the  Hamas  attack  when  gunmen  infiltrated  communities  near  the  Gaza  Strip. ",israel,PASSIVE,jan
170,British teen missing in Hamas attack confirmed dead,2023-10-17," More  than  2,700  Palestinians  have  been  killed  in  numerous  air  strikes  against  Gaza  by  the  Israeli  military  that  were  launched  following  the  attack. ",palestine,PASSIVE,jan
1298,UN reduces Gaza aid operations as fuel runs out,2023-10-26," ""  Israel  began  its  bombing  campaign  in  Gaza,  cut  off  electricity  and  most  water,  and  stopped  imports  of  food,  fuel  and  other  goods  in  retaliation  for  a  cross-border  attack  by  Hamas  on  7  October,  in  which  at  least  1,400  people  were  killed  and  224  taken  hostage.  ",israel,PASSIVE,jan
1298,UN reduces Gaza aid operations as fuel runs out,2023-10-26,"  Gaza's  Hamas-run  health  ministry  says  7,000  people  have  been  killed  in  the  territory  since  then  and  that  its  health  system  is  facing  total  collapse,  with  a  third  of  hospitals  not  functioning  and  the  rest  only  treating  emergency  cases. ",palestine,PASSIVE,jan
425,Hospital blast likely caused by Gaza missile - Sunak,2023-10-23," Israel  says  that  more  than  1,400  people  were  killed  when  Hamas  attacked  communities  near  Gaza  on  7  October,  shooting  civilians  dead  in  their  homes,  in  the  streets  and  at  a  music  festival. ",israel,PASSIVE,jan
425,Hospital blast likely caused by Gaza missile - Sunak,2023-10-23," Gaza's  health  ministry,  which  is  controlled  by  Hamas,  says  more  than  5,000  people  have  been  killed  in  the  enclave. ",palestine,PASSIVE,jan
425,Hospital blast likely caused by Gaza missile - Sunak,2023-10-23, At  least  10  British  nationals  were  among  those  killed  in  the  Hamas  attacks. ,israel,,jan
425,Hospital blast likely caused by Gaza missile - Sunak,2023-10-23," Yosef  Guedalia,  22,  is  the  latest  British-Israeli  named  as  being  killed  by  Hamas. ",israel,PASSIVE,jan
425,Hospital blast likely caused by Gaza missile - Sunak,2023-10-23, The  soldier  was  part  of  an  anti-terror  unit  when  he  was  killed  confronting  Hamas  gunmen  at  Kibbutz  Kfar  Aza. ,israel,PASSIVE,jan
1196,Thousands march in Belfast pro-Palestinian protest,2023-10-15," Fighters  from  the  the  Palestinian  militant  group  entered  communities  near  the  Gaza  Strip,  killing  at  least  1,300  people. ",israel,ACTIVE,jan
1196,Thousands march in Belfast pro-Palestinian protest,2023-10-15," About  2,300  people  have  been  killed  in  Gaza  by  Israel's  retaliatory  air  strikes  and  a  ground  offensive  on  the  region  is  also  expected. ",palestine,PASSIVE,jan
1196,Thousands march in Belfast pro-Palestinian protest,2023-10-15,"  Irish-Israeli  woman,  Kim  Damti,  was  killed  in  last  weekend's  Hamas  attack  at  a  music  festival. ",israel,PASSIVE,jan
1196,Thousands march in Belfast pro-Palestinian protest,2023-10-15,"   Meanwhile,  Tom  Hand,  who  is  originally  from  Dublin,  said  that  his  eight-year-old  daughter,  Emily,  had  been  killed  in  Hamas'  attack  on  the  Kibbutz  Be'eri  last  Saturday. ",israel,PASSIVE,jan
1196,Thousands march in Belfast pro-Palestinian protest,2023-10-15," He  told  broadcaster,  CNN,  that  his  daughter  had  gone  to  stay  at  her  friend's  house  in  the  kibbutz  near  Gaza  last  Friday  night,  and  it  was  two  days  before  he  found  out  that  she  was  dead. ",israel,ACTIVE,jan
395,Green MSP regrets 'upset and anger' over Hamas post,2023-10-14," More  than  1,300  people  were  killed  in  Israel  last  weekend  when  Hamas  fighters  crossed  the  border  to  attack  civilians  and  soldiers. ",israel,PASSIVE,jan
395,Green MSP regrets 'upset and anger' over Hamas post,2023-10-14," Palestinian  authorities  say  nearly  2,000  people  have  been  killed  in  Israel's  bombing  campaign  of  the  Gaza  Strip  launched  in  the  aftermath. ",palestine,PASSIVE,jan
395,Green MSP regrets 'upset and anger' over Hamas post,2023-10-14, Ms  Chapman  acknowledged  that  Scottish  Green  MSPs  shared  the  view  that  killing  civilians  was  an  act  of  terrorism  and  urged  Hamas  to  release  all  hostages  safely  and  immediately. ,israel,,jan
1139,Starmer facing pressure over Gaza stance,2023-10-25,"  She  asked:  ""How  many  more  innocent  Palestinians  must  die  before  this  prime  minister  calls  for  humanitarian  ceasefire?"" ",palestine,ACTIVE,jan
1493,Irish-Israeli girl feared dead 'may be hostage',2023-11-05, More  than  100  people  were  killed  in  the  kibbutz. ,israel,PASSIVE,jan
1493,Irish-Israeli girl feared dead 'may be hostage',2023-11-05," They  were  among  more  than  1,400  Israelis  killed  by  Hamas  in  attacks  across  southern  Israel. ",israel,,jan
1493,Irish-Israeli girl feared dead 'may be hostage',2023-11-05," The  Hamas-run  health  ministry  says  more  than  9,700  people  have  been  killed. ",palestine,PASSIVE,jan
820,Labour divisions deepen over Gaza ceasefire stance,2023-10-27,"  Israel  began  its  bombing  campaign  in  Gaza,  cut  off  electricity  and  most  water,  and  stopped  imports  of  food,  fuel  and  other  goods  in  retaliation  for  a  cross-border  attack  by  Hamas  on  7  October,  in  which  at  least  1,400  people  were  killed  and  224  taken  hostage. ",israel,PASSIVE,jan
820,Labour divisions deepen over Gaza ceasefire stance,2023-10-27," Gaza's  Hamas-run  health  ministry  says  7,000  people  have  been  killed  in  the  territory  since  then,  and  that  its  health  system  is  facing  total  collapse. ",palestine,PASSIVE,jan
1470,Dad of missing Irish-Israeli girl has hope again,2023-11-06, More  than  100  people  were  killed  in  the  kibbutz. ,israel,PASSIVE,jan
1470,Dad of missing Irish-Israeli girl has hope again,2023-11-06," They  were  among  more  than  1,400  Israelis  killed  by  Hamas,  which  is  designated  a  terrorist  group  by  the  UK  and  the  United  States,  in  attacks  across  southern  Israel. ",israel,,jan
1470,Dad of missing Irish-Israeli girl has hope again,2023-11-06," The  Hamas-run  health  ministry  said  more  than  10,000  people  have  been  killed  in  the  territory  since  the  war  began  a  month  ago. ",palestine,PASSIVE,jan
561,Israel demands UN chief resign over Hamas comments,2023-10-25," They  killed  at  least  1,400  people,  most  of  them  civilians,  and  took  another  222  people  as  hostages. ",israel,ACTIVE,jan
561,Israel demands UN chief resign over Hamas comments,2023-10-25," The  Hamas-run  health  ministry  in  Gaza  says  more  than  6,500  people  have  been  killed  in  the  territory  since  Israel  retaliated  with  air  and  artillery  strikes  while  massing  troops  for  an  expected  ground  invasion. ",palestine,PASSIVE,jan
369,Gaza sees heaviest bombardment since start of war,2023-10-28," Hamas-run  authorities  said  hundreds  of  buildings  were  destroyed  in  air  and  artillery  strikes,  and  that  at  least  377  people  were  killed  in  the  past  day. ",palestine,PASSIVE,jan
369,Gaza sees heaviest bombardment since start of war,2023-10-28," Israel  began  its  bombing  campaign  in  Gaza  in  response  to  an  unprecedented  cross-border  attack  by  hundreds  of  Hamas  gunmen  on  7  October,  in  which  1,400  people  were  killed  and  229  taken  hostage. ",israel,PASSIVE,jan
369,Gaza sees heaviest bombardment since start of war,2023-10-28," Gaza's  Hamas-run  health  ministry  says  more  than  7,700  people  have  been  killed  in  the  territory  since  then,  and  the  UN  is  warning  that  a  ""humanitarian  catastrophe  is  unfolding"". ",palestine,PASSIVE,jan
1447,Israel's president denies strikes on Gaza hospital,2023-11-13, Doctors  there  have  said  newborn  babies  have  died  after  power  for  incubators  was  cut  off  due  to  a  lack  of  fuel. ,palestine,ACTIVE,jan
1447,Israel's president denies strikes on Gaza hospital,2023-11-13,"  It  warned  that  the  hospital  had  been  reportedly  attacked  multiple  times  over  the  previous  two  days,  leaving  several  people  dead  and  many  others  wounded. ",palestine,,jan
1447,Israel's president denies strikes on Gaza hospital,2023-11-13,"  Asked  whether  Israel  has  gone  too  far  in  its  response  to  Hamas's  7  October  attack,  in  which  1,200  people  in  Israel  were  killed  and  some  240  taken  hostage  back  to  Gaza,  Mr  Herzog  said:  ""We  work  exactly  according  to  the  rules  of  international  humanitarian  law. ",israel,PASSIVE,jan
1447,Israel's president denies strikes on Gaza hospital,2023-11-13, Dr  Abu  Saada  said  on  Sunday  night  that  three  newborn  babies  had  already  died. ,palestine,ACTIVE,jan
1447,Israel's president denies strikes on Gaza hospital,2023-11-13," More  than  11,000  people  have  been  killed  in  Gaza  since  the  start  of  the  war,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE,jan
1589,Gazans use truce to search for loved ones,2023-11-25," Israel  imposed  a  blockade  on  the  Gaza  Strip  as  it  launched  its  retaliatory  operation  aimed  at  eliminating  Hamas,  following  its  7  October  attack  in  which  militants  killed  at  least  1,200  people  in  southern  Israel  and  took  more  than  240  hostages. ",israel,ACTIVE,jan
1589,Gazans use truce to search for loved ones,2023-11-25," Since  then,  more  than  14,500  people  have  been  killed  in  Gaza,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE,jan
1589,Gazans use truce to search for loved ones,2023-11-25," The  58-year-old  pulled  several  intact  cups  from  the  rubble  of  her  home,  which  she  said  had  been  destroyed  by  an  Israeli  air  strike  which  also  killed  seven  members  of  her  family. ",palestine,ACTIVE,jan
1498,Israel-Hamas conflict exposes South Africa's divisions,2023-11-07," The  unprecedented  Hamas  attack  on  Israel,  which  killed  some  1,400  people,  has  not  changed  the  position  of  the  country's  ruling  party,  the  African  National  Congress  (ANC),  even  though  two  South  African  nationals  were  among  the  dead  and  another  is  among  the  more  than  230  people  taken  hostage. ",israel,ACTIVE,jan
1498,Israel-Hamas conflict exposes South Africa's divisions,2023-11-07," ""    South  Africa's  foreign  ministry  has  gone  even  further,  suggesting  that  the  Israeli  air  strikes  on  the  Gaza  Strip,  which  the  Hamas-run  health  ministry  says  has  killed  more  than  10,000  people,  might  amount  to  a  genocide. ",palestine,ACTIVE,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19, Tributes  for  'brave'  father-of-two  murdered  in  Israel  T-I-T-L-E-E-N-D.  ,israel,ACTIVE,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19," Murdered  British-Israeli  man  Yonatan  Rapoport  has  been  remembered  as  ""a  great  father""  who  stood  ""bravely  against""  Hamas.  ",israel,,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19,"  Mr  Rapoport,  known  as  Yoni,  was  killed  in  the  Palestinian  militant  group's  attack  on  kibbutz  Be'eri  last  week. ",israel,PASSIVE,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19," The  UK  government  says  Hamas  has  killed  ""at  least""  nine  British  nationals. ",israel,ACTIVE,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19," When  that  failed  they  hide  in  a  booth  before  ambushing  an  approaching  car,  killing  the  occupants,  then  entering  Be'eri  and  beginning  what  would  become  a  day-long  attack. ",israel,ACTIVE,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19," The  UK  government  has  said  that  as  well  as  ""at  least""  nine  British  nationals  killed  in  Hamas's  attack,  a  further  seven  are  missing,  some  of  whom  are  feared  dead  or  being  held  hostage  in  Gaza. ",israel,,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19," The  total  number  of  people  thought  to  have  been  killed  in  Israel  since  the  fighting  broke  out  earlier  this  month  currently  stands  at  more  than  1,400. ",israel,PASSIVE,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19," More  than  3,700  people  have  also  died  in  Gaza  since  Israel  launched  retaliatory  air  strikes. ",palestine,ACTIVE,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19," Roi,  54,  is  another  British  citizen  to  have  been  confirmed  dead  in  the  last  few  days. ",israel,,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19," His  sister  Ayelet  Svatitzky  said  her  brother  was  found  shot  dead  at  the  back  of  his  home,  the  day  after  Hamas  militants  attacked  Israel  -  including  her  mother's  home. ",israel,,jan
1223,Tributes for 'brave' father-of-two murdered in Israel,2023-10-19, You  can  read  more  about  the  people  we  know  have  died  here.  ,both,ACTIVE,jan
20,'I'm totally helpless' - husband of new mother missing after Hamas attacks,2023-10-14," Later  that  day,  Ido  found  a  survivor  who  told  him  that  the  Hamas  militants  had  thrown  grenades  into  the  shelter,  killing  Celine's  friends. ",israel,ACTIVE,jan
427,Hostage relative criticises Met over poster removal,2023-10-31," The  hostages  were  taken  during  the  7  October  attacks  in  which  at  least  1,400  Israelis  were  killed. ",israel,PASSIVE,jan
427,Hostage relative criticises Met over poster removal,2023-10-31,"  Adam  Ma'anit,  whose  cousin  Tsachi  Idan  was  abducted  by  Hamas  militants  on  7  October  after  they  shot  and  killed  his  18-year-old  daughter,  says  he  feels  a  ""wave  of  despair""  when  the  posters  are  torn  down.  ",israel,ACTIVE,jan
1477,Ecologist tracked eagle to find missing Israeli victims,2023-11-09, An  ecologist  is  using  birds  of  prey  to  help  Israel's  army  recover  dead  bodies  at  the  sites  where  Hamas  attacked  on  7  October. ,israel,,jan
1477,Ecologist tracked eagle to find missing Israeli victims,2023-11-09,"  The  attacks  saw  more  than  1,400  people  killed,  and  more  than  200  people  were  taken  hostage.  ",israel,ACTIVE,jan
1477,Ecologist tracked eagle to find missing Israeli victims,2023-11-09,"  More  than  10,800  people  have  been  killed  in  Gaza  since,  according  to  the  Hamas-run  health  ministry,  including  more  than  4,400  children. ",palestine,PASSIVE,jan
1477,Ecologist tracked eagle to find missing Israeli victims,2023-11-09," ""It  is  very  sad,""  said  Mr  Hatzofe,  who  hopes  to  soon  join  the  search  for  the  dead  in  person.  ",israel,,jan
1063,Pro-Israel protest calls for return of hostages,2023-10-22," More  than  1,400  people  were  killed  when  gunmen  breached  security  at  the  Gaza  barrier  and  raided  communities  in  southern  Israel,  with  survivors  reporting  widespread  atrocities  including  torture  and  bodies  being  burnt. ",israel,PASSIVE,jan
1063,Pro-Israel protest calls for return of hostages,2023-10-22," Officials  in  Hamas-controlled  Gaza  say  more  than  4,600  people  have  been  killed  over  the  last  two  weeks  after  Israel  began  retaliatory  air  strikes. ",palestine,PASSIVE,jan
479,Inside an Israeli 'war room' on the Lebanon border,2023-10-18," Since  Palestinian  Hamas  militants  attacked  southern  Israel  from  Gaza  11  days  ago,  killing  1,400  people  and  taking  199  others  hostage,  there  has  been  a  steady  increase  in  tensions  on  this  border.  ",israel,ACTIVE,jan
479,Inside an Israeli 'war room' on the Lebanon border,2023-10-18, I  personally  know  a  lot  of  people  who  were  abducted  or  murdered. ,israel,,jan
1547,UK fathers stopped from leaving Gaza with families,2023-11-08,"  Israel  has  been  bombarding  Gaza  for  a  month  and  launched  a  major  ground  offensive  over  a  week  ago  in  response  to  an  attack  by  Hamas  gunmen  on  7  October,  in  which  1,400  people  were  killed  and  240  others  taken  hostage.  ",israel,PASSIVE,jan
1547,UK fathers stopped from leaving Gaza with families,2023-11-08,"  Gaza's  Hamas-run  health  ministry  says  more  than  10,500  people  have  been  killed  in  the  territory  since  then,  while  the  UN  warns  that  a  humanitarian  catastrophe  is  unfolding. ",palestine,PASSIVE,jan
867,Mia Shem: Mother pleads for release after Hamas video,2023-10-17," Another  19  French  citizens  were  among  the  1,400  people  killed  when  Hamas  gunmen  attacked  more  than  20  Israeli  communities  as  well  as  the  Tribe  of  Nova  music  festival. ",israel,,jan
867,Mia Shem: Mother pleads for release after Hamas video,2023-10-17," Hamas  had  murdered  and  abducted  babies,  women,  children  and  the  elderly  and  was  now  ""trying  to  portray  itself  as  a  humane  organisation"",  it  added. ",israel,ACTIVE,jan
867,Mia Shem: Mother pleads for release after Hamas video,2023-10-17," Hamas's  military  wing  said  on  Monday  that  22  hostages  have  been  killed  in  the  bombardment,  but  there  has  been  no  independent  confirmation  of  that. ",israel,PASSIVE,jan
1610,Israeli tanks surround Gaza's Indonesian Hospital,2023-11-20," Israeli  tanks  have  reportedly  encircled  Gaza's  Indonesian  Hospital,  where  the  Hamas-run  health  ministry  said  12  people  were  killed  on  Sunday  night. ",palestine,PASSIVE,jan
1610,Israeli tanks surround Gaza's Indonesian Hospital,2023-11-20," Israel  launched  a  major  military  campaign  in  Gaza  in  response  to  a  cross-border  attack  by  hundreds  of  Hamas  gunmen  on  7  October,  in  which  at  least  1,200  people  were  killed  and  about  240  others  taken  hostage. ",israel,PASSIVE,jan
1610,Israeli tanks surround Gaza's Indonesian Hospital,2023-11-20," Gaza's  health  ministry  says  more  than  14,000  people  have  been  killed  in  the  territory  since  Israel  launched  its  retaliatory  campaign  against  Hamas.  ",palestine,PASSIVE,jan
1610,Israeli tanks surround Gaza's Indonesian Hospital,2023-11-20,  The  health  ministry  said  12  wounded  patients  and  people  with  them  were  killed  and  dozens  more  were  wounded  when  an  Israeli  shell  reportedly  hit  the  second  floor  of  the  facility. ,palestine,PASSIVE,jan
1610,Israeli tanks surround Gaza's Indonesian Hospital,2023-11-20, Dr  Al-Sultan  told  the  BBC  that  he  heard  gunfire  all  around  the  building  overnight  and  that  at  least  10  people  were  killed.  ,palestine,PASSIVE,jan
1610,Israeli tanks surround Gaza's Indonesian Hospital,2023-11-20,  The  IDF  also  said  a  pathologist's  report  and  its  intelligence  had  shown  a  female  Israeli  soldier  whose  body  was  recovered  from  a  building  near  Al-Shifa  last  week  had  been  injured  in  an  Israeli  air  strike  and  then  killed  by  a  member  of  Hamas  inside  the  hospital.  ,israel,,jan
1610,Israeli tanks surround Gaza's Indonesian Hospital,2023-11-20, At  least  five  other  babies  had  previously  died  after  being  removed  from  their  incubators  due  to  a  lack  of  power  after  the  hospital  ran  out  of  fuel. ,palestine,ACTIVE,jan
1551,US warns Israel against reoccupying Gaza after war,2023-11-08," The  war  began  after  an  unprecedented  cross-border  assault  on  southern  Israel  by  Hamas  on  7  October,  in  which  1,400  people  were  killed  and  240  others  taken  hostage. ",israel,PASSIVE,jan
1551,US warns Israel against reoccupying Gaza after war,2023-11-08," Gaza's  Hamas-run  health  ministry  says  more  than  10,500  people  have  been  killed  in  the  territory  since  then,  while  the  UN  is  warning  that  an  ""unfolding  catastrophe""  is  making  a  humanitarian  ceasefire  more  urgent. ",palestine,PASSIVE,jan
1551,US warns Israel against reoccupying Gaza after war,2023-11-08,"  Hundreds  of  thousands  of  people  have  now  heeded  Israeli  orders  to  move  to  the  south  since  the  war  began,  although  in  recent  days  Israel  has  continued  to  strike  what  it  says  are  Hamas  targets  there  and  civilians  have  been  killed. ",palestine,PASSIVE,jan
39,'We're trying to survive': 90 people shelter in one Gaza house,2023-10-24,"  Israel  launched  retaliatory  strikes  on  Gaza  after  an  attack  by  Hamas  gunmen  on  7  October  killed  at  least  1,400  people. ",israel,,jan
39,'We're trying to survive': 90 people shelter in one Gaza house,2023-10-24," So  far,  9,000  people  in  Gaza  have  also  been  killed,  according  to  the  Hamas-run  health  ministry.  ",palestine,PASSIVE,jan
39,'We're trying to survive': 90 people shelter in one Gaza house,2023-10-24,"  After  an  explosion  hit  the  Al-Ahli  Arab  hospital  in  Gaza  City  on  Tuesday,  in  which  hundreds  are  feared  to  have  been  killed,  Ibrahim  says  no-one  in  their  crowded  Khan  Younis  house  could  sleep.  ",palestine,PASSIVE,jan
1395,What we know about Israeli hostages taken by Hamas,2023-10-08," Some  are  alive  and  some  are  presumed  dead,  military  spokesman  Lt  Col  Jonathan  Conricus  said. ",israel,ACTIVE,jan
1395,What we know about Israeli hostages taken by Hamas,2023-10-08, The  militants  were  later  killed  by  Israeli  forces. ,palestine,PASSIVE,jan
1596,Hundreds gather for vigil ahead of ceasefire vote,2023-11-17," Magnen  Inon,  whose  parents  were  murdered  by  Hamas  on  7  October,  told  BBC  London:  ""Our  shared  future  is  based  on  the  belief  that  all  human  beings  are  equal,  and  deserving  of  respect  and  safety.    """,israel,PASSIVE,jan
1151,Suspect in killing of US Muslim boy appears in court,2023-10-16,"  More  than  1,400  people  were  killed  in  Israel  when  Hamas  crossed  the  border  from  the  Gaza  Strip  to  attack  civilians  and  soldiers. ",israel,PASSIVE,jan
